year,nace_code,sector_name,new_companies,prev_year_count,yoy_growth,growth_category
2025,46423,Financial and Insurance Activities,72,157,-54.14,Decline
2025,47512,"Professional, Scientific and Technical Activities",59,107,-44.86,Decline
2025,25930,"Publishing, Broadcasting, Content Production, Distribution Activities",1,5,-80.0,Decline
2025,23630,"Water Supply; Sewerage, Waste Management and Remediation Activities",8,14,-42.86,Decline
2025,28299,Administrative and Support Service Activities,18,38,-52.63,Decline
2025,46643,Financial and Insurance Activities,52,112,-53.57,Decline
2025,25530,Accommodation and Food Service Activities,280,601,-53.41,Decline
2025,25620,Accommodation and Food Service Activities,40,601,-93.34,Decline
2025,47820,Administrative and Support Service Activities,280,824,-66.02,Decline
2025,45320,Transportation and Storage,2,529,-99.62,Decline
2025,46641,Financial and Insurance Activities,6,15,-60.0,Decline
2025,46852,Real Estate Activities,9,28,-67.86,Decline
2025,14299,Construction,129,270,-52.22,Decline
2025,22260,Manufacturing,118,162,-27.16,Decline
2025,22210,Manufacturing,6,17,-64.71,Decline
2025,22290,Manufacturing,2,159,-98.74,Decline
2025,21201,Manufacturing,15,33,-54.55,Decline
2025,46499,Financial and Insurance Activities,49,127,-61.42,Decline
2025,46140,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",111,232,-52.16,Decline
2025,28130,Administrative and Support Service Activities,1,7,-85.71,Decline
2025,42990,Manufacturing,77,121,-36.36,Decline
2025,82190,Manufacturing,2,705,-99.72,Decline
2025,26700,Activities of Extraterrestrial Organizations And Bodies,3,10,-70.0,Decline
2025,23700,"Water Supply; Sewerage, Waste Management and Remediation Activities",31,51,-39.22,Decline
2025,47551,"Professional, Scientific and Technical Activities",176,372,-52.69,Decline
2025,47591,"Professional, Scientific and Technical Activities",1,352,-99.72,Decline
2025,46491,Financial and Insurance Activities,4,13,-69.23,Decline
2025,46647,Financial and Insurance Activities,6,21,-71.43,Decline
2025,1290,Manufacturing,36,59,-38.98,Decline
2025,46713,Activities of Extraterrestrial Organizations And Bodies,64,145,-55.86,Decline
2025,47812,Administrative and Support Service Activities,157,279,-43.73,Decline
2025,45194,Transportation and Storage,1,130,-99.23,Decline
2025,45193,Transportation and Storage,3,254,-98.82,Decline
2025,43230,Manufacturing,1573,3447,-54.37,Decline
2025,43291,Manufacturing,7,3343,-99.79,Decline
2025,46389,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",122,269,-54.65,Decline
2025,10890,Mining and Quarrying,54,93,-41.94,Decline
2025,25999,"Publishing, Broadcasting, Content Production, Distribution Activities",70,166,-57.83,Decline
2025,28210,Administrative and Support Service Activities,2,2,0.0,Stable
2025,25220,Transportation and Storage,2,18,-88.89,Decline
2025,46494,Financial and Insurance Activities,12,25,-52.0,Decline
2025,46442,Financial and Insurance Activities,28,43,-34.88,Decline
2025,31004,Manufacturing,141,323,-56.35,Decline
2025,31091,Manufacturing,3,316,-99.05,Decline
2025,46460,Financial and Insurance Activities,57,117,-51.28,Decline
2025,33150,Manufacturing,31,58,-46.55,Decline
2025,10130,"Agriculture, Forestry and Fishing",27,52,-48.08,Decline
2025,90201,"Agriculture, Forestry and Fishing",1065,2360,-54.87,Decline
2025,90011,Activities of Extraterrestrial Organizations And Bodies,9,2292,-99.61,Decline
2025,43332,Manufacturing,282,554,-49.1,Decline
2025,43994,"Water Supply; Sewerage, Waste Management and Remediation Activities",7,1489,-99.53,Decline
2025,46711,Activities of Extraterrestrial Organizations And Bodies,238,495,-51.92,Decline
2025,14240,Construction,10,55,-81.82,Decline
2025,13960,"Water Supply; Sewerage, Waste Management and Remediation Activities",8,15,-46.67,Decline
2025,46712,Activities of Extraterrestrial Organizations And Bodies,62,94,-34.04,Decline
2025,45191,Transportation and Storage,1,86,-98.84,Decline
2025,22220,Manufacturing,2,9,-77.78,Decline
2025,18140,Administrative and Support Service Activities,23,31,-25.81,Decline
2025,47610,Activities of Extraterrestrial Organizations And Bodies,76,149,-48.99,Decline
2025,22230,Manufacturing,8,32,-75.0,Decline
2025,22250,Manufacturing,11,5,120.0,Growth
2025,17210,"Professional, Scientific and Technical Activities",1,9,-88.89,Decline
2025,18130,Administrative and Support Service Activities,335,751,-55.39,Decline
2025,46610,Financial and Insurance Activities,26,75,-65.33,Decline
2025,95220,Transportation and Storage,90,148,-39.19,Decline
2025,47525,"Professional, Scientific and Technical Activities",33,42,-21.43,Decline
2025,14210,Construction,128,270,-52.59,Decline
2025,27110,"Professional, Scientific and Technical Activities",12,52,-76.92,Decline
2025,46110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",24,81,-70.37,Decline
2025,46231,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",33,66,-50.0,Decline
2025,14230,Construction,5,18,-72.22,Decline
2025,46160,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",91,204,-55.39,Decline
2025,10392,"Agriculture, Forestry and Fishing",13,28,-53.57,Decline
2025,13300,Manufacturing,158,292,-45.89,Decline
2025,96101,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",48,88,-45.45,Decline
2025,14220,Construction,44,92,-52.17,Decline
2025,10910,Mining and Quarrying,3,5,-40.0,Decline
2025,13100,Manufacturing,13,24,-45.83,Decline
2025,10920,Mining and Quarrying,6,13,-53.85,Decline
2025,71112,Manufacturing,350,723,-51.59,Decline
2025,13929,"Water Supply; Sewerage, Waste Management and Remediation Activities",64,110,-41.82,Decline
2025,31002,Manufacturing,91,208,-56.25,Decline
2025,31020,Manufacturing,2,202,-99.01,Decline
2025,77310,"Professional, Scientific and Technical Activities",45,93,-51.61,Decline
2025,46421,Financial and Insurance Activities,8,23,-65.22,Decline
2025,46630,Financial and Insurance Activities,11,39,-71.79,Decline
2025,11050,Manufacturing,24,73,-67.12,Decline
2025,11070,Manufacturing,18,24,-25.0,Decline
2025,15120,Transportation and Storage,39,63,-38.1,Decline
2025,19200,"Arts, Sports and Recreation",1,2,-50.0,Decline
2025,46498,Financial and Insurance Activities,10,17,-41.18,Decline
2025,46424,Financial and Insurance Activities,23,60,-61.67,Decline
2025,46425,Financial and Insurance Activities,11,24,-54.17,Decline
2025,10410,Activities of Extraterrestrial Organizations And Bodies,2,3,-33.33,Decline
2025,20411,Activities of Extraterrestrial Organizations And Bodies,17,41,-58.54,Decline
2025,95319,Transportation and Storage,264,478,-44.77,Decline
2025,45209,Transportation and Storage,2,453,-99.56,Decline
2025,20300,"Agriculture, Forestry and Fishing",4,5,-20.0,Decline
2025,16230,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",190,371,-48.79,Decline
2025,8111,Administrative and Support Service Activities,5,8,-37.5,Decline
2025,13930,"Water Supply; Sewerage, Waste Management and Remediation Activities",10,14,-28.57,Decline
2025,46839,Real Estate Activities,36,62,-41.94,Decline
2025,16281,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",129,286,-54.9,Decline
2025,16291,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",1,277,-99.64,Decline
2025,23321,Manufacturing,1,5,-80.0,Decline
2025,1630,Manufacturing,44,100,-56.0,Decline
2025,8123,Administrative and Support Service Activities,1,2,-50.0,Decline
2025,10712,Mining and Quarrying,260,439,-40.77,Decline
2025,47241,"Professional, Scientific and Technical Activities",213,409,-47.92,Decline
2025,28293,Administrative and Support Service Activities,1,6,-83.33,Decline
2025,33110,Manufacturing,186,380,-51.05,Decline
2025,29201,"Arts, Sports and Recreation",34,71,-52.11,Decline
2025,29202,"Arts, Sports and Recreation",18,46,-60.87,Decline
2025,77330,"Professional, Scientific and Technical Activities",35,94,-62.77,Decline
2025,26110,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",20,38,-47.37,Decline
2025,23110,Manufacturing,2,10,-80.0,Decline
2025,46869,Real Estate Activities,19,40,-52.5,Decline
2025,46851,Real Estate Activities,35,49,-28.57,Decline
2025,20200,"Agriculture, Forestry and Fishing",1,4,-75.0,Decline
2025,20150,"Agriculture, Forestry and Fishing",2,8,-75.0,Decline
2025,46836,Real Estate Activities,18,20,-10.0,Decline
2025,28940,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2025,66290,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",32,59,-45.76,Decline
2025,47111,"Professional, Scientific and Technical Activities",1,83,-98.8,Decline
2025,47114,"Professional, Scientific and Technical Activities",3,155,-98.06,Decline
2025,47690,Activities of Extraterrestrial Organizations And Bodies,194,411,-52.8,Decline
2025,47787,Administrative and Support Service Activities,1,292,-99.66,Decline
2025,95313,Transportation and Storage,270,488,-44.67,Decline
2025,47830,Administrative and Support Service Activities,101,288,-64.93,Decline
2025,95314,Transportation and Storage,324,617,-47.49,Decline
2025,45402,Activities of Extraterrestrial Organizations And Bodies,3,272,-98.9,Decline
2025,45203,Transportation and Storage,1,465,-99.78,Decline
2025,45204,Transportation and Storage,3,589,-99.49,Decline
2025,21209,Manufacturing,15,24,-37.5,Decline
2025,46497,Financial and Insurance Activities,15,34,-55.88,Decline
2025,29100,"Arts, Sports and Recreation",9,21,-57.14,Decline
2025,20130,"Agriculture, Forestry and Fishing",2,1,100.0,Growth
2025,28990,Activities of Extraterrestrial Organizations And Bodies,29,54,-46.3,Decline
2025,28230,Administrative and Support Service Activities,1,2,-50.0,Decline
2025,46500,Financial and Insurance Activities,78,251,-68.92,Decline
2025,30990,Mining and Quarrying,4,2,100.0,Growth
2025,51100,Manufacturing,31,46,-32.61,Decline
2025,10610,Mining and Quarrying,2,14,-85.71,Decline
2025,77320,"Professional, Scientific and Technical Activities",70,135,-48.15,Decline
2025,74301,Construction,278,559,-50.27,Decline
2025,71201,Manufacturing,31,47,-34.04,Decline
2025,46646,Financial and Insurance Activities,3,13,-76.92,Decline
2025,26520,Financial and Insurance Activities,6,10,-40.0,Decline
2025,43421,Activities of Extraterrestrial Organizations And Bodies,202,419,-51.79,Decline
2025,43991,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,410,-99.27,Decline
2025,23650,"Water Supply; Sewerage, Waste Management and Remediation Activities",3,7,-57.14,Decline
2025,47400,"Professional, Scientific and Technical Activities",290,648,-55.25,Decline
2025,47410,"Professional, Scientific and Technical Activities",5,479,-98.96,Decline
2025,26510,Financial and Insurance Activities,8,26,-69.23,Decline
2025,23510,"Electricity, Gas, Steam and Air Conditioning Supply",2,4,-50.0,Decline
2025,46480,Financial and Insurance Activities,33,60,-45.0,Decline
2025,46411,Financial and Insurance Activities,12,28,-57.14,Decline
2025,46419,Financial and Insurance Activities,22,44,-50.0,Decline
2025,66210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",58,94,-38.3,Decline
2025,13200,Manufacturing,6,16,-62.5,Decline
2025,13950,"Water Supply; Sewerage, Waste Management and Remediation Activities",1,2,-50.0,Decline
2025,13940,"Water Supply; Sewerage, Waste Management and Remediation Activities",2,1,100.0,Growth
2025,46422,Financial and Insurance Activities,5,7,-28.57,Decline
2025,47715,Administrative and Support Service Activities,341,614,-44.46,Decline
2025,47714,Administrative and Support Service Activities,60,117,-48.72,Decline
2025,47721,Administrative and Support Service Activities,129,220,-41.36,Decline
2025,47770,Administrative and Support Service Activities,263,483,-45.55,Decline
2025,28920,Activities of Extraterrestrial Organizations And Bodies,5,3,66.67,Growth
2025,33120,Manufacturing,527,1015,-48.08,Decline
2025,93122,Manufacturing,6,19,-68.42,Decline
2025,53200,Manufacturing,787,1390,-43.38,Decline
2025,47722,Administrative and Support Service Activities,94,201,-53.23,Decline
2025,49330,"Arts, Sports and Recreation",690,1482,-53.44,Decline
2025,32300,Manufacturing,8,32,-75.0,Decline
2025,46645,Financial and Insurance Activities,7,5,40.0,Growth
2025,46695,Financial and Insurance Activities,1,5,-80.0,Decline
2025,95250,Transportation and Storage,50,117,-57.26,Decline
2025,28250,Administrative and Support Service Activities,39,95,-58.95,Decline
2025,27402,"Professional, Scientific and Technical Activities",12,45,-73.33,Decline
2025,27200,"Professional, Scientific and Technical Activities",5,7,-28.57,Decline
2025,27900,Administrative and Support Service Activities,20,50,-60.0,Decline
2025,27401,"Professional, Scientific and Technical Activities",13,14,-7.14,Decline
2025,95210,Transportation and Storage,77,149,-48.32,Decline
2025,77350,"Professional, Scientific and Technical Activities",4,14,-71.43,Decline
2025,18110,Administrative and Support Service Activities,4,5,-20.0,Decline
2025,17250,"Professional, Scientific and Technical Activities",17,37,-54.05,Decline
2025,46392,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",31,74,-58.11,Decline
2025,10510,Mining and Quarrying,21,29,-27.59,Decline
2025,13921,"Water Supply; Sewerage, Waste Management and Remediation Activities",28,49,-42.86,Decline
2025,46492,Financial and Insurance Activities,6,26,-76.92,Decline
2025,59120,"Arts, Sports and Recreation",180,372,-51.61,Decline
2025,47750,Administrative and Support Service Activities,1124,2052,-45.22,Decline
2025,66300,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",93,210,-55.71,Decline
2025,10391,"Agriculture, Forestry and Fishing",9,25,-64.0,Decline
2025,24420,Activities of Extraterrestrial Organizations And Bodies,1,6,-83.33,Decline
2025,16210,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",19,30,-36.67,Decline
2025,46150,"Telecommunication, Computer Programming, Consulting, Computing Infrastructure, Other Information Service Activities",136,407,-66.58,Decline
2025,22240,Manufacturing,13,36,-63.89,Decline
2025,24540,Activities of Extraterrestrial Organizations And Bodies,1,1,0.0,Stable
2025,25991,"Publishing, Broadcasting, Content Production, Distribution Activities",11,20,-45.0,Decline
2025,28930,Activities of Extraterrestrial Organizations And Bodies,4,13,-69.23,Decline
2025,32990,Manufacturing,211,329,-35.87,Decline
2025,3220,Manufacturing,7,10,-30.0,Decline
