Zipcode,company_count,percentage
4814RS,1,0.0
4814RX,1,0.0
4815,1,0.0
4815 AA,1,0.0
4815 AV,1,0.0
4815 GM,1,0.0
4815 HD,1,0.0
4815 HT,1,0.0
4815 NZ,1,0.0
4815 PD,1,0.0
4815 PH,1,0.0
4815 PK,1,0.0
4815 PS,1,0.0
4815 PT,1,0.0
4815 ps,1,0.0
4815-475,1,0.0
4815-504,1,0.0
4815-580,1,0.0
481555,1,0.0
48159,1,0.0
4815AB,1,0.0
4815GW,1,0.0
4815HK,1,0.0
4815HS,1,0.0
4815HT,1,0.0
4815NG,1,0.0
4815PH,1,0.0
4815PS,1,0.0
4816 AA,1,0.0
4816 AW,1,0.0
4816 BA,1,0.0
4816 JB,1,0.0
48161,1,0.0
4816JD,1,0.0
4817 BD,1,0.0
4817 BZ,1,0.0
4817 JR,1,0.0
4817 LN,1,0.0
4817 MA,1,0.0
4817 MB,1,0.0
4817 MD,1,0.0
4817 MG,1,0.0
4817 MV,1,0.0
4817 NX,1,0.0
4817 PA,1,0.0
4817 ZB,1,0.0
4817 ZD,1,0.0
4817 ZK,1,0.0
4817 ZM,1,0.0
4817 zg,1,0.0
48170,1,0.0
4817GS,1,0.0
4817HX,1,0.0
4817JR,1,0.0
4817JW,1,0.0
4817MG,1,0.0
4817MV,1,0.0
4817NE,1,0.0
4817NL,1,0.0
4817ZB,1,0.0
4817ZE,1,0.0
4817ZH,1,0.0
4817ZJ,1,0.0
4817ZM,1,0.0
4817ZR,1,0.0
4818 AA,1,0.0
4818 BB,1,0.0
4818 BX,1,0.0
4818 CB,1,0.0
4818 JJ,1,0.0
4818 PA,1,0.0
4818 RE,1,0.0
4818 SL,1,0.0
4818 SN,1,0.0
4818AC,1,0.0
4818CK,1,0.0
4818EB,1,0.0
4818PA,1,0.0
4818PD,1,0.0
4818SL,1,0.0
4819 BN,1,0.0
4819 ED,1,0.0
4819 HR,1,0.0
4820-160,1,0.0
4822 ZX,1,0.0
4822NJ,1,0.0
4822TR,1,0.0
4822ZW,1,0.0
4823 AC,1,0.0
4823 AH,1,0.0
4823 HD,1,0.0
4823 ZC,1,0.0
48231,1,0.0
4823ZA,1,0.0
4824 AG,1,0.0
4824 AR,1,0.0
4824 AT,1,0.0
4824 BD,1,0.0
4824 BW,1,0.0
4824 GN,1,0.0
48249,1,0.0
4824AA,1,0.0
4824AH,1,0.0
4824AJ,1,0.0
4824AM,1,0.0
4824AS,1,0.0
4824AT,1,0.0
4824CC,1,0.0
4824EH,1,0.0
4825 AP,1,0.0
4825 AT,1,0.0
4825 AV,1,0.0
4825 BC,1,0.0
4825 BE,1,0.0
4825 BJ,1,0.0
4825 BL,1,0.0
4825 BN,1,0.0
4825 BP,1,0.0
4825AL,1,0.0
4825AP,1,0.0
4825AR,1,0.0
4825AT,1,0.0
4825AV,1,0.0
4825BC,1,0.0
4825BG,1,0.0
4826 KA,1,0.0
48264,1,0.0
48269,1,0.0
4827 AD,1,0.0
4827 HG,1,0.0
4828 AS,1,0.0
4830-345,1,0.0
48301,1,0.0
4830121,1,0.0
48326,1,0.0
48331,1,0.0
48334-3339,1,0.0
48335,1,0.0
48336,1,0.0
4834 GC,1,0.0
4834 RR,1,0.0
4834 SH,1,0.0
4834 WE,1,0.0
4834 xt,1,0.0
48341,1,0.0
4834CA,1,0.0
4834ED,1,0.0
4834HE,1,0.0
4834KR,1,0.0
4834PH,1,0.0
4834TA,1,0.0
4835 EC,1,0.0
4835 JA,1,0.0
4835 KM,1,0.0
4835 LH,1,0.0
4835 NJ,1,0.0
4835 NK,1,0.0
4835 PK,1,0.0
4835-596,1,0.0
4835GC,1,0.0
4835KL,1,0.0
4836,1,0.0
4836 AZ,1,0.0
4836 BA,1,0.0
4836 LB,1,0.0
4836 LD,1,0.0
4836 LE,1,0.0
4836 LG,1,0.0
4836BD,1,0.0
4836LA,1,0.0
4836LB,1,0.0
4836LG,1,0.0
4837 AH,1,0.0
4837 AR,1,0.0
4837 BG,1,0.0
4837 BM,1,0.0
4837 CD,1,0.0
4837 CE,1,0.0
4837 CP,1,0.0
4837 CZ,1,0.0
48375,1,0.0
4837CZ,1,0.0
4837DS,1,0.0
4838 BK,1,0.0
4838 EC,1,0.0
4838 GM,1,0.0
4838 GN,1,0.0
4838 GT,1,0.0
4838BK,1,0.0
4838EH,1,0.0
4838GN,1,0.0
4839,1,0.0
4839 AH,1,0.0
48393,1,0.0
48395,1,0.0
4841 AC,1,0.0
4841 AS,1,0.0
4841 BG,1,0.0
4841 GB,1,0.0
4841 KC,1,0.0
4841JS,1,0.0
4841LS,1,0.0
4841VV,1,0.0
48431,1,0.0
4844,1,0.0
4844 CK,1,0.0
4844 CT,1,0.0
4844 PA,1,0.0
4844 PK,1,0.0
4844CL,1,0.0
4845 CJ,1,0.0
48455,1,0.0
4847 BS,1,0.0
4847 NW,1,0.0
4847 SE,1,0.0
4847 TH,1,0.0
4847 ZG,1,0.0
48477,1,0.0
4847KS,1,0.0
4847TD,1,0.0
4847TK,1,0.0
48480,1,0.0
4849 PM,1,0.0
48493,1,0.0
4849AT,1,0.0
4849PN,1,0.0
485-8510,1,0.0
485-8551,1,0.0
4851 BZ,1,0.0
4851 CB,1,0.0
4851 CM,1,0.0
4851 ER,1,0.0
4851 VS,1,0.0
48510,1,0.0
4851EA,1,0.0
4851ER,1,0.0
4851PC,1,0.0
4851RH,1,0.0
48531,1,0.0
4854 GN,1,0.0
4854 GR,1,0.0
4854 KN,1,0.0
4854 KS,1,0.0
4854 ME,1,0.0
4854 NA,1,0.0
4854 NB,1,0.0
4854 NG,1,0.0
4854 PA,1,0.0
4854 PB,1,0.0
4854GL,1,0.0
4854MK,1,0.0
4855  AJ,1,0.0
4855 AK,1,0.0
4855AG,1,0.0
4856 AA,1,0.0
4856 AD,1,0.0
4856AC,1,0.0
4858 RJ,1,0.0
4858550,1,0.0
4860-423,1,0.0
486058#04-,1,0.0
4861 AT,1,0.0
4861 AW,1,0.0
4861 AZ,1,0.0
4861 BW,1,0.0
4861 ES,1,0.0
4861 PZ,1,0.0
4861 RE,1,0.0
4861 RK,1,0.0
4861 TD,1,0.0
48612,1,0.0
4861AD,1,0.0
4861BW,1,0.0
4861RV,1,0.0
4863,1,0.0
4866,1,0.0
48684,1,0.0
4870  AC,1,0.0
4870 AA,1,0.0
4871 BA,1,0.0
4871 CK,1,0.0
4871 EN,1,0.0
4871 EP,1,0.0
4871 NM,1,0.0
4871 SV,1,0.0
4871 ed,1,0.0
4871CC,1,0.0
4871CL,1,0.0
4871ED,1,0.0
4871EM,1,0.0
4872 AZ,1,0.0
4872 BS,1,0.0
4872 CW,1,0.0
48720,1,0.0
4873 BH,1,0.0
487350,1,0.0
48739,1,0.0
4873LA,1,0.0
4873LG,1,0.0
4873LP,1,0.0
4874,1,0.0
4874 ML,1,0.0
4874 jp,1,0.0
4876 AB,1,0.0
4876 CA,1,0.0
4876 NC,1,0.0
4876 NH,1,0.0
4876 ZD,1,0.0
4876ZB,1,0.0
4877 AB,1,0.0
4878 AD,1,0.0
4878AL,1,0.0
4879,1,0.0
4879 AC,1,0.0
4879 AD,1,0.0
4879 AN,1,0.0
4879 AS,1,0.0
4879 AV,1,0.0
4879 AZ,1,0.0
4879 NA,1,0.0
4879 NB,1,0.0
4879 NG,1,0.0
4879 NJ,1,0.0
4879AA,1,0.0
4879AC,1,0.0
4879AG,1,0.0
4879AH,1,0.0
4879AK,1,0.0
4879AM,1,0.0
4879AV,1,0.0
4879NA,1,0.0
4879NC,1,0.0
4880-203,1,0.0
4880AA,1,0.0
4881,1,0.0
4881 AH,1,0.0
4881 AP,1,0.0
4881 BJ,1,0.0
4881 CP,1,0.0
4881 CS,1,0.0
4881 CV,1,0.0
4881 DE,1,0.0
4881 DH,1,0.0
4881 DN,1,0.0
4881 DP,1,0.0
4881 EM,1,0.0
4881 GB,1,0.0
4881 WN,1,0.0
4881AC,1,0.0
4881AS,1,0.0
4881BW,1,0.0
4881EW,1,0.0
4881NE,1,0.0
4881VR,1,0.0
4881VS,1,0.0
4881XZ,1,0.0
4882,1,0.0
4882 NK,1,0.0
4882 TA,1,0.0
4882BS,1,0.0
4882JE,1,0.0
4882NR,1,0.0
4884 AR,1,0.0
4884 AW,1,0.0
4884 AX,1,0.0
4884 JC,1,0.0
4884 MC,1,0.0
4884 MM,1,0.0
4884 MT,1,0.0
4884CA,1,0.0
4884JC,1,0.0
4884MD,1,0.0
4884ME,1,0.0
4885 AW,1,0.0
4885 KJ,1,0.0
4885AC,1,0.0
4885AW,1,0.0
4885JJ,1,0.0
4885LX,1,0.0
4891 CG,1,0.0
4891 CM,1,0.0
4891 NW,1,0.0
4891 PM,1,0.0
4891CK,1,0.0
4891PD,1,0.0
4891PG,1,0.0
4891PL,1,0.0
48930,1,0.0
48940,1,0.0
48980,1,0.0
4900 cb,1,0.0
4900-050,1,0.0
4900-075,1,0.0
4900-400,1,0.0
4900-542,1,0.0
49004,1,0.0
4900564,1,0.0
49006,1,0.0
4901 BN,1,0.0
4901 BP,1,0.0
4901 EC,1,0.0
4901 EP,1,0.0
4901 EV,1,0.0
4901 LK,1,0.0
4901 LX,1,0.0
4901 ZS,1,0.0
4901BC,1,0.0
4901ET,1,0.0
4901HH,1,0.0
4901JJ,1,0.0
4901KZ,1,0.0
4901LM,1,0.0
4902 AC,1,0.0
4902 AD,1,0.0
4902 AN,1,0.0
4902 PA,1,0.0
4902 RT,1,0.0
4902 RX,1,0.0
4902 TT,1,0.0
4902 VR,1,0.0
4902 XA,1,0.0
4902SC,1,0.0
4902TN,1,0.0
4902ZA,1,0.0
4903 RA,1,0.0
4903 RC,1,0.0
4903 RG,1,0.0
4903 RN,1,0.0
4903 SE,1,0.0
4903RE,1,0.0
4903RL,1,0.0
4903SC,1,0.0
4904 HV,1,0.0
4904 SX,1,0.0
4904PC,1,0.0
4904PV,1,0.0
4905 AX,1,0.0
4905 AZ,1,0.0
4905 BM,1,0.0
4905 BS,1,0.0
4905AB,1,0.0
4906,1,0.0
4906 CL,1,0.0
4906 CV,1,0.0
4906 CZ,1,0.0
4906AE,1,0.0
4906BB,1,0.0
4906CG,1,0.0
4906CP,1,0.0
4906CS,1,0.0
4906CT,1,0.0
4906CW,1,0.0
4906EA,1,0.0
4907,1,0.0
4907 EK,1,0.0
4907 PZ,1,0.0
4907 RD,1,0.0
4907 ew,1,0.0
49078,1,0.0
4907GT,1,0.0
4909 BP,1,0.0
4911 BK,1,0.0
4911AV,1,0.0
4911BW,1,0.0
4912 KB,1,0.0
4912 PK,1,0.0
4914,1,0.0
49140,1,0.0
49143,1,0.0
49163,1,0.0
4917,1,0.0
49170,1,0.0
49179,1,0.0
49186,1,0.0
49191,1,0.0
49196,1,0.0
4921 BB,1,0.0
4921 PK,1,0.0
4921 PL,1,0.0
4921 PM,1,0.0
4921 PS,1,0.0
4921 SG,1,0.0
4921 SP,1,0.0
4921 VD,1,0.0
4921 XE,1,0.0
49219,1,0.0
4921BA,1,0.0
4921PK,1,0.0
4921XE,1,0.0
4922,1,0.0
49230,1,0.0
4924 EJ,1,0.0
49240,1,0.0
4925-576,1,0.0
49254,1,0.0
4926 AD,1,0.0
4926 AZ,1,0.0
4926 ZH,1,0.0
4926CX,1,0.0
4926DD,1,0.0
4927 RK,1,0.0
4927726,1,0.0
4927PC,1,0.0
4928,1,0.0
49280,1,0.0
4930 AA,1,0.0
4930 AB,1,0.0
49304,1,0.0
49305,1,0.0
49309,1,0.0
4931 CA,1,0.0
4931 NC,1,0.0
4931 NG,1,0.0
4931NB,1,0.0
4935 232,1,0.0
4935-232,1,0.0
4935-560,1,0.0
4935-589,1,0.0
4936,1,0.0
49360,1,0.0
49361,1,0.0
4940 AH,1,0.0
4940 NA,1,0.0
49406,1,0.0
4941,1,0.0
4941 DV,1,0.0
4941 GB,1,0.0
4941 GD,1,0.0
4941 JZ,1,0.0
4941 SB,1,0.0
4941 SC,1,0.0
4941 SE,1,0.0
4941 SK,1,0.0
4941 TL,1,0.0
4941 VM,1,0.0
4941 VR,1,0.0
4941 VZ,1,0.0
4941 WN,1,0.0
4941 WZ,1,0.0
4941 tb,1,0.0
49413,1,0.0
49417,1,0.0
4941AK,1,0.0
4941SE,1,0.0
4941SG,1,0.0
4941SK,1,0.0
4941TM,1,0.0
4941VL,1,0.0
4941VN,1,0.0
4941VV,1,0.0
4941WS,1,0.0
4942,1,0.0
4942 ED,1,0.0
49424,1,0.0
4944,1,0.0
4944 BV,1,0.0
4944 VX,1,0.0
4944 xe,1,0.0
49448,1,0.0
4944AS,1,0.0
49451,1,0.0
4946,1,0.0
49460,1,0.0
4947,1,0.0
49479,1,0.0
49480,1,0.0
4949,1,0.0
49509,1,0.0
49510,1,0.0
4951446,1,0.0
49527,1,0.0
49536,1,0.0
49537,1,0.0
4954,1,0.0
49560,1,0.0
49584,1,0.0
49593,1,0.0
49600,1,0.0
49602,1,0.0
49624,1,0.0
4964,1,0.0
4965,1,0.0
4966,1,0.0
4968,1,0.0
4970-698,1,0.0
49700,1,0.0
4971,1,0.0
4973,1,0.0
4973 EM,1,0.0
4974,1,0.0
49740,1,0.0
49777,1,0.0
49809,1,0.0
49843,1,0.0
49904DE,1,0.0
49907,1,0.0
49929,1,0.0
4RW,1,0.0
4SL 1EG,1,0.0
50 026,1,0.0
50 050,1,0.0
50-008,1,0.0
50-040,1,0.0
50-202,1,0.0
50-370,1,0.0
50-525,1,0.0
50.009,1,0.0
500 03,1,0.0
500-03,1,0.0
5000-140,1,0.0
5000-522,1,0.0
5000-536,1,0.0
5000-596,1,0.0
5000-668,1,0.0
5000-680,1,0.0
5000-719,1,0.0
50000-699,1,0.0
500001,1,0.0
500002,1,0.0
500003,1,0.0
50001,1,0.0
500019,1,0.0
50003,1,0.0
500032,1,0.0
500081,1,0.0
500084,1,0.0
500091,1,0.0
50010,1,0.0
500102,1,0.0
50011,1,0.0
50012,1,0.0
500122,1,0.0
50015,1,0.0
50016,1,0.0
500271,1,0.0
500381,1,0.0
50039,1,0.0
500397,1,0.0
5003DA,1,0.0
5003DG,1,0.0
5004 BD,1,0.0
50041,1,0.0
500419,1,0.0
50042,1,0.0
50045,1,0.0
500461,1,0.0
50058,1,0.0
50059,1,0.0
50063,1,0.0
50064,1,0.0
500646,1,0.0
50065,1,0.0
50066,1,0.0
50067,1,0.0
50068,1,0.0
5007,1,0.0
50078,1,0.0
5008,1,0.0
50090,1,0.0
501 10,1,0.0
501 15,1,0.0
5010,1,0.0
50106,1,0.0
5011,1,0.0
5011 HB,1,0.0
5011 JA,1,0.0
5011 KD,1,0.0
5011 SX,1,0.0
5011 WG,1,0.0
50110,1,0.0
50117,1,0.0
50118,1,0.0
5012,1,0.0
5012 AC,1,0.0
50120,1,0.0
50124,1,0.0
50125,1,0.0
50126,1,0.0
5012AP,1,0.0
5012JP,1,0.0
5013  CE,1,0.0
5013 BE,1,0.0
5013 BJ,1,0.0
5013 CA,1,0.0
50130,1,0.0
50131-1014,1,0.0
50132,1,0.0
50135,1,0.0
5013BE,1,0.0
5013CA,1,0.0
5014 EB,1,0.0
5014 HH,1,0.0
5014 KD,1,0.0
5014 MS,1,0.0
5014 NG,1,0.0
50142,1,0.0
50145,1,0.0
5014EB,1,0.0
5014JG,1,0.0
5015 AE,1,0.0
5015 AK,1,0.0
5015 AM,1,0.0
5015 AS,1,0.0
5015 BA,1,0.0
5015 BC,1,0.0
5015 BD,1,0.0
5015 BG,1,0.0
5015 BL,1,0.0
5015 BM,1,0.0
5015 BR,1,0.0
5015 BZ,1,0.0
50155PQ,1,0.0
5015AR,1,0.0
5015BM,1,0.0
5015BR,1,0.0
5015BT,1,0.0
5015TE,1,0.0
5015TG,1,0.0
50160,1,0.0
50169,1,0.0
5017 AC,1,0.0
5017 GC,1,0.0
5017 HP,1,0.0
5017 KN,1,0.0
5017AM,1,0.0
5017HP,1,0.0
5017JZ,1,0.0
5017KN,1,0.0
5017jD,1,0.0
5018 BG,1,0.0
5018BG,1,0.0
5018HC,1,0.0
50198,1,0.0
50200,1,0.0
5021 CJ,1,0.0
5021 DD,1,0.0
5021 LA,1,0.0
5021 LJ,1,0.0
5021 LL,1,0.0
5021 WL,1,0.0
5021 WS,1,0.0
5021LL,1,0.0
5021LN,1,0.0
5022 DM,1,0.0
5022 DV,1,0.0
5022 GA,1,0.0
5022 NP,1,0.0
5022 PM,1,0.0
5022DW,1,0.0
5022GA,1,0.0
5023,1,0.0
5025 DA,1,0.0
5025 JW,1,0.0
5025 VJ,1,0.0
5025VA,1,0.0
5025XR,1,0.0
5026,1,0.0
5026 PB,1,0.0
5026 RD,1,0.0
5026 RE,1,0.0
5026 RN,1,0.0
5026 SK,1,0.0
5026 SP,1,0.0
5026SC,1,0.0
5026SP,1,0.0
5026SR,1,0.0
50271,1,0.0
5028,1,0.0
502975,1,0.0
503 36,1,0.0
50300,1,0.0
50315,1,0.0
5031LB,1,0.0
5032 MN,1,0.0
5032 SH,1,0.0
5032 TD,1,0.0
5032MA,1,0.0
5032ML,1,0.0
5032SH,1,0.0
5034 CA,1,0.0
5035CA,1,0.0
5035KL,1,0.0
5036,1,0.0
5036 AL,1,0.0
5036 NA,1,0.0
5036 VK,1,0.0
5036 WP,1,0.0
5036 nb,1,0.0
5036AB,1,0.0
5036NA,1,0.0
5037 AB,1,0.0
5037 HK,1,0.0
5037 MG,1,0.0
5037 MN,1,0.0
5037 NB,1,0.0
5037 RC,1,0.0
5037 SK,1,0.0
5037 SM,1,0.0
5037AB,1,0.0
5037DA,1,0.0
5037DB,1,0.0
5037KE,1,0.0
5037KR,1,0.0
5037LD,1,0.0
5037LH,1,0.0
5037LW,1,0.0
5038 BD,1,0.0
5038 CD,1,0.0
5038 CG,1,0.0
5038 EA,1,0.0
5038 EN,1,0.0
5038 JH,1,0.0
5038 SC,1,0.0
5038 SL,1,0.0
5038 SN,1,0.0
5038 TN,1,0.0
5038 TR,1,0.0
5038BA,1,0.0
5038CV,1,0.0
5038EA,1,0.0
5038EC,1,0.0
5038KE,1,0.0
5038LZ,1,0.0
5038VL,1,0.0
504 30,1,0.0
504 64,1,0.0
504 67,1,0.0
504-405,1,0.0
5040-310,1,0.0
5040-322,1,0.0
5040-405,1,0.0
50400,1,0.0
5041 BD,1,0.0
5041 DD,1,0.0
5041 DR,1,0.0
5041 DT,1,0.0
5041 EC,1,0.0
5041 JL,1,0.0
5041 MK,1,0.0
50412,1,0.0
50415,1,0.0
5042 CW,1,0.0
5042 MA,1,0.0
5042 WH,1,0.0
50420,1,0.0
50428,1,0.0
5042SE,1,0.0
5042WX,1,0.0
5043ZH,1,0.0
5044 JK,1,0.0
50442,1,0.0
5044RE,1,0.0
5045 JE,1,0.0
5045 ME,1,0.0
5045 SK MR,1,0.0
50452,1,0.0
5046 AA,1,0.0
5046 AB,1,0.0
5046 AG,1,0.0
5046 AL,1,0.0
5046 BB,1,0.0
5046 CE,1,0.0
5046 GN,1,0.0
5047 RG,1,0.0
5047 RM,1,0.0
5047 ST,1,0.0
5047 SV,1,0.0
5047 TK,1,0.0
5047 TM,1,0.0
5047 TV,1,0.0
5047 TW,1,0.0
5047 TX,1,0.0
5047 VA,1,0.0
5047RE,1,0.0
5047RM,1,0.0
5047TM,1,0.0
5047TV,1,0.0
5047TX,1,0.0
5048 AA,1,0.0
5048 AC,1,0.0
5048 AD,1,0.0
5048 AE,1,0.0
5048 AP,1,0.0
5048 AW,1,0.0
5048 CA,1,0.0
5048 CB,1,0.0
5048 az,1,0.0
5048AA,1,0.0
5048AC,1,0.0
5048AD,1,0.0
5048AS,1,0.0
5048AZ,1,0.0
5048CD,1,0.0
5049 BA,1,0.0
5049 TB,1,0.0
505 739,1,0.0
5050 AH,1,0.0
5051,1,0.0
5051 DR,1,0.0
5051 HD,1,0.0
5051 HG,1,0.0
5051 JS,1,0.0
5051 JV,1,0.0
5051 KG,1,0.0
5051 KW,1,0.0
5051 LA,1,0.0
5051 PB,1,0.0
5051 PR,1,0.0
5051 XW,1,0.0
5051 ZH,1,0.0
5051BA,1,0.0
5051BT,1,0.0
5051DR,1,0.0
5051GN,1,0.0
5051HC,1,0.0
5051HG,1,0.0
5051JV,1,0.0
5051LW,1,0.0
5051PL,1,0.0
5051PT,1,0.0
5051VD,1,0.0
5052 BB,1,0.0
5052 BP,1,0.0
5052 VL,1,0.0
50528,1,0.0
5053 3tg,1,0.0
505400,1,0.0
5056 ED,1,0.0
5056 HZ,1,0.0
5056 JC,1,0.0
5056 KA,1,0.0
5056 PA,1,0.0
5056 PS,1,0.0
50563,1,0.0
5056JC,1,0.0
5056MB,1,0.0
5056PL,1,0.0
5056SM,1,0.0
5056VT,1,0.0
505739,1,0.0
5059 AH,1,0.0
50596,1,0.0
5060 AA,1,0.0
50601,1,0.0
5060KC,1,0.0
5061,1,0.0
5061 CA,1,0.0
5061 HE,1,0.0
5061 HK,1,0.0
5061 HN,1,0.0
5061 HT,1,0.0
5061 HW,1,0.0
5061 JP,1,0.0
5061 KH,1,0.0
5061 KK,1,0.0
5061 KL,1,0.0
5061 KM,1,0.0
5061 PA,1,0.0
5061 PB,1,0.0
5061 PL,1,0.0
5061 PS,1,0.0
5061DM,1,0.0
5061GB,1,0.0
5061JP,1,0.0
5061JV,1,0.0
5061JX,1,0.0
5061JZ,1,0.0
5061KA,1,0.0
5061KB,1,0.0
5061KG,1,0.0
5061KJ,1,0.0
5061KM,1,0.0
5061PR,1,0.0
5061jp,1,0.0
5062 AH,1,0.0
5062 HS,1,0.0
5062 HV,1,0.0
5062 KG,1,0.0
5062 KS,1,0.0
5062 SM,1,0.0
5062CD,1,0.0
5062HE,1,0.0
5062JL,1,0.0
5062JP,1,0.0
5063 AT,1,0.0
5063 CB,1,0.0
506515,1,0.0
5066 AV,1,0.0
5066 BD,1,0.0
5066 BX,1,0.0
5066 CK,1,0.0
5066 CP,1,0.0
5066 PD,1,0.0
5066 XC,1,0.0
5066 XJ,1,0.0
50660,1,0.0
5066AN,1,0.0
506850,1,0.0
506906,1,0.0
507055,1,0.0
507083,1,0.0
5071,1,0.0
5071 BS,1,0.0
5071 EC,1,0.0
5071 ED,1,0.0
5071 NB,1,0.0
5071 NC,1,0.0
5071 NM,1,0.0
5071 RA,1,0.0
5071 RH,1,0.0
5071 rh,1,0.0
507111,1,0.0
507195,1,0.0
5071NC,1,0.0
5071NL,1,0.0
5071RA,1,0.0
50720,1,0.0
50725,1,0.0
507270,1,0.0
50728,1,0.0
5074 ND,1,0.0
5074 RJ,1,0.0
5074 SH,1,0.0
5074RS,1,0.0
5075,1,0.0
5076 AH,1,0.0
5076 AK,1,0.0
5076 RC,1,0.0
5076 TM,1,0.0
5076AV,1,0.0
5076CB,1,0.0
5076NH,1,0.0
5076PB,1,0.0
5076PE,1,0.0
5076SV,1,0.0
50771,1,0.0
5078HC,1,0.0
50800,1,0.0
5081 AE,1,0.0
5081 HC,1,0.0
5081 ZJ,1,0.0
5081 bl,1,0.0
5081HC,1,0.0
5081NS,1,0.0
5081SG,1,0.0
5082,1,0.0
50827,1,0.0
50828,1,0.0
50830,1,0.0
5084 HB,1,0.0
5085 EV,1,0.0
5085 NB,1,0.0
5085 ND,1,0.0
5085EA,1,0.0
5087,1,0.0
5087 AB,1,0.0
5087 BG,1,0.0
5087 BJ,1,0.0
5087 KW,1,0.0
5087 LD,1,0.0
5087 MA,1,0.0
5087 TS,1,0.0
50875,1,0.0
5087MA,1,0.0
5087TS,1,0.0
5089 NC,1,0.0
5091 BD,1,0.0
5091 BG,1,0.0
5091 BJ,1,0.0
5091 BV,1,0.0
5091 CE,1,0.0
5091 JA,1,0.0
5091 JJ,1,0.0
5091 SC,1,0.0
5091EW,1,0.0
5091SB,1,0.0
50931,1,0.0
5094 BC,1,0.0
5094 CD,1,0.0
5094 CL,1,0.0
5094 EA,1,0.0
5094 EG,1,0.0
5094 GJ,1,0.0
5094BD,1,0.0
5094CB,1,0.0
5094CD,1,0.0
5094HC,1,0.0
5095 AX,1,0.0
5095 EC,1,0.0
5095 ED,1,0.0
5095 EE,1,0.0
5095 NA,1,0.0
5095 bb,1,0.0
5095 bd,1,0.0
5095 eg,1,0.0
5095AZ,1,0.0
5095BA,1,0.0
5096BG,1,0.0
5096BJ,1,0.0
51-129,1,0.0
51-315,1,0.0
510-000,1,0.0
510.093,1,0.0
5100-184,1,0.0
5100-555,1,0.0
51005,1,0.0
5100PB,1,0.0
51010,1,0.0
5102 AA,1,0.0
5102 AB,1,0.0
5103 AA,1,0.0
5103 BB,1,0.0
5103 CC,1,0.0
5103 KL,1,0.0
51035,1,0.0
5103PX,1,0.0
5104 CP,1,0.0
5104 ED,1,0.0
5104 EE,1,0.0
5104 EP,1,0.0
5104 EV,1,0.0
5104 GD,1,0.0
5104 JK,1,0.0
5104 PA,1,0.0
5104 PD,1,0.0
5104HN,1,0.0
5105 NA,1,0.0
51058,1,0.0
5106,1,0.0
5106 AC,1,0.0
510663,1,0.0
51067,1,0.0
5106RC,1,0.0
5107,1,0.0
5107 NE,1,0.0
5107 RK,1,0.0
5107BA,1,0.0
5107NC,1,0.0
5107RC,1,0.0
5107RD,1,0.0
5107RG,1,0.0
5107RJ,1,0.0
5108,1,0.0
511 01,1,0.0
511 41,1,0.0
5110 AA,1,0.0
5110-204,1,0.0
5111 AA,1,0.0
5111 CC,1,0.0
5111 CD,1,0.0
5111 CE,1,0.0
5111 DM,1,0.0
5111 EJ,1,0.0
5111 EM,1,0.0
5111 HB,1,0.0
5111 HC,1,0.0
5111 HD,1,0.0
5111 HE,1,0.0
5111 HH,1,0.0
5111 NB,1,0.0
5111 PA,1,0.0
5111 PC,1,0.0
5111 PD,1,0.0
5111 XA,1,0.0
5111 hj,1,0.0
5111 px,1,0.0
5111BX,1,0.0
5111CA,1,0.0
5111CE,1,0.0
5111CS,1,0.0
5111CW,1,0.0
5111CX,1,0.0
5111EC,1,0.0
5111HJ,1,0.0
5111HK,1,0.0
5111PA,1,0.0
5111PG,1,0.0
5111VM,1,0.0
5113,1,0.0
5113 BC,1,0.0
5113 BH,1,0.0
5113 BK,1,0.0
5113 BM,1,0.0
5113 TC,1,0.0
5113TC,1,0.0
5114 AH,1,0.0
51140,1,0.0
51143,1,0.0
511431,1,0.0
51145,1,0.0
51166,1,0.0
512 81,1,0.0
512 SE,1,0.0
5120,1,0.0
5120 AD,1,0.0
5120261,1,0.0
5121 CD,1,0.0
5121 DR,1,0.0
5121 EB,1,0.0
5121 JV,1,0.0
5121 LE,1,0.0
5121 LL,1,0.0
5121 LT,1,0.0
5121 MK,1,0.0
5121 SB,1,0.0
5121 SL,1,0.0
5121 WX,1,0.0
5121 dj,1,0.0
5121 mk,1,0.0
5121AB,1,0.0
5121DE,1,0.0
5121DH,1,0.0
5121DJ,1,0.0
5121DL,1,0.0
5121JE,1,0.0
5122 CE,1,0.0
5122 MT,1,0.0
51227,1,0.0
51229,1,0.0
5122CE,1,0.0
5124 NC,1,0.0
5124 NK,1,0.0
5124 NL,1,0.0
5124 RN,1,0.0
5124NK,1,0.0
5124RB,1,0.0
5124RE,1,0.0
5125 NE,1,0.0
5126 BC,1,0.0
5126 BE,1,0.0
5126 CB,1,0.0
5126 CC,1,0.0
5126 CH,1,0.0
5126 CR,1,0.0
5126 PL,1,0.0
5126 PM,1,0.0
5126 RL,1,0.0
5126 pt,1,0.0
5126BD,1,0.0
5126PX,1,0.0
5126RL,1,0.0
5130-351,1,0.0
5131 BM,1,0.0
5131 BN,1,0.0
5131 BV,1,0.0
5131 CC,1,0.0
5131 PH,1,0.0
5131 RJ,1,0.0
5131 RM,1,0.0
5131 WC,1,0.0
513174,1,0.0
5131AV,1,0.0
5131BM,1,0.0
5131NS,1,0.0
